,x,y,class
92,0.7200819447011046,3.807274916551555,1
93,3.6622675178192594,3.387184734502206,1
94,2.0394812090367935,3.677045240270985,1
95,2.791430845023403,4.053165621820197,1
96,2.2281050789497407,3.5911278242517444,1
97,2.3708825442569705,4.845477856968347,1
98,1.3220543303023549,5.454971336716926,1
99,2.356480456667592,3.831491605058213,1
100,0.46607763448186335,4.1732877680584055,1
101,2.810342074017047,3.0504859106489066,1
102,1.575793954618787,3.8926345958622792,1
103,2.449459392699252,4.4678236159946625,1
104,4.169154498744997,5.284009807801007,1
105,2.1200999499421638,4.707650559178622,1
106,1.3253055314737165,5.4270057827524365,1
107,2.2469488677434244,4.213924699553863,1
108,2.349905019444604,3.591556169620042,1
109,1.5698131761821488,3.9079032378707965,1
110,0.014388987717005142,3.8759695454554257,1
111,1.4096876094898336,3.8864116458267737,1
112,0.3774900665206471,3.869413396670396,1
113,1.0269971967367593,3.2632520280764075,1
114,2.2803938210612094,1.9875162716189583,1
115,1.9608701996880724,4.515467295364745,1
116,1.3732574405146742,1.876044273004589,1
117,2.7389833065231466,5.14757965459394,1
118,2.0158518969636905,2.181188305417729,1
119,1.8610209204820685,3.1680733632046145,1
120,2.3258351744171053,3.883003412468061,1
121,2.2667752455330072,3.82645986972659,1
122,2.2040568259745235,4.4495477472321205,1
123,1.5041446801558598,2.725020914187077,1
124,2.332317066303189,3.8965167324987195,1
125,2.653866990247314,5.4308259789509385,1
126,1.783126556191656,4.421463784087902,1
127,3.6866401197658454,4.166698147444483,1
128,2.649267579054409,4.416742460872678,1
129,1.7202188810901256,4.099044402134556,1
130,1.7547888921962846,3.1730987253320584,1
131,2.736802642298245,4.48384601532728,1
132,1.4208482554183934,4.459660062332505,1
133,1.5324848104571416,5.20710841773612,1
134,3.695314909687402,3.9007192594461104,1
135,2.0499430265386653,5.051439586108869,1
136,2.6581085746767763,3.718717901879232,1
137,2.320742357801241,3.3503892139806313,1
138,1.772019756536177,4.139891850088598,1
139,1.744620277159874,4.3421843922918635,1
140,1.1992895654730686,4.279393632744487,1
141,2.499388044934781,2.7806357175378746,1
142,2.4027595837385256,3.1931111521110203,1
143,1.8207291831758934,5.695284558426513,1
144,1.8714585847207084,6.4656006587198895,1
145,1.91731735520093,4.394652343464885,1
146,1.5881886081963235,2.173577066806973,1
147,3.039941316267914,3.9131408223232187,1
148,2.4019816643434906,5.397484380516745,1
149,3.5632076505392467,2.1200442851937433,1
150,4.0665306237081085,2.2626646726591413,1
151,4.6698405433246,4.6210095934614035,1
152,1.602379631646208,3.5156343222159903,1
153,2.430837624834396,4.711073689737157,1
154,1.46248810543324,4.544153104168098,1
155,0.41087139198065636,3.478844883631148,1
156,2.2348422398466306,2.863203753127284,1
157,1.956870505558199,3.6630733898121863,1
158,1.7269412519376215,2.6953692930695707,1
159,2.344071200429501,3.4769669012573288,1
160,2.210826207129589,4.115011158282599,1
161,1.8237029123363573,3.2263131605459443,1
162,2.159654053621862,3.9579386307920865,1
163,2.1411806086604277,3.7881704995680225,1
164,1.5423290504969658,5.1391011640544395,1
165,1.6800542318779874,6.290184364513881,1
166,0.27001856671941726,3.5330036215359053,1
167,2.7409851432395502,4.179328284951188,1
168,2.134960332056503,3.546395700998957,1
169,2.0202467277763625,2.9728237737383143,1
170,2.749074138583927,4.981595855773452,1
171,2.1793867930576423,3.3639358075095203,1
172,-0.4107532693563005,3.381312166308542,1
173,2.8576807431341504,5.077154856332042,1
174,2.2964516214816584,5.275520459151267,1
175,3.6967667594272746,4.914499480926729,1
176,1.1790369438907145,3.215952910443314,1
177,1.6415113778204078,4.0935311178705085,1
178,2.873413824942717,4.869266642356214,1
179,3.448152558482468,2.509780561678932,1
180,1.8292195439986934,4.808301858862086,1
181,0.5903385298998081,3.8383547212579017,1
182,1.5379390502785681,3.9163809033146992,1
183,2.673334576297045,3.1140998196772096,1
184,2.5044358283227934,3.5147121154696777,1
185,2.048364977941553,4.13427545368781,1
186,1.2430404981119496,2.1165712526311955,1
187,2.124840743896929,2.762821858229853,1
188,2.2115700492423214,3.9030024149400853,1
189,3.352239309030343,4.0263240688486475,1
190,1.8047151949012836,4.768702405526742,1
191,2.5290275573091474,3.610348436792689,1
192,1.8983848231030587,5.725884093414063,1
193,2.0205927292681496,1.8536024243799258,1
194,2.747155816662976,4.246268165763949,1
195,0.46095403388832024,4.328835505997024,1
196,1.5192823639754356,5.15744738639957,1
197,1.3562275106106885,2.0907014284027814,1
198,1.1635267527641537,3.1905563096935827,1
199,3.8624735596357205,3.8700783111739088,1
200,1.1206353430138882,3.445890634614535,1
201,1.4821440711667146,4.379954235581448,1
202,3.226593857521214,2.569953149345788,1
203,0.7686977412737268,4.207031378532336,1
204,1.9668129426230812,2.1500311382941417,1
205,1.8726823071221603,3.6631900622871,1
206,2.8625927687427,3.518215340923001,1
207,2.1442397291856983,5.016101808046867,1
208,1.4329717125696488,4.259951146331442,1
209,1.9837673452153646,1.9476238007223357,1
210,1.900069408116381,3.070331680586055,1
211,1.3624930050849087,3.768705355191282,1
212,1.8924102008869919,6.209100352232198,1
213,1.792310472205423,3.9454766899854805,1
214,2.1015707933017302,3.531465909992578,1
215,3.5767398606551732,4.78421290649724,1
216,1.6350825657518082,3.9406903522129806,1
217,3.106102772933044,4.177928926162165,1
218,2.7283610196027563,3.663412927658622,1
219,4.112921985413584,3.563124586679015,1
220,2.481007872769433,3.258884975295497,1
221,2.8802789847846872,5.801673132442178,1
222,0.6540600478106138,4.46303180444333,1
223,2.6242800693171087,4.3770190355997425,1
224,1.0539907343707098,3.206306472486082,1
225,2.2328021809541188,5.2371668207778885,1
226,-0.10527270766533059,3.431698800191021,1
227,2.257910334756249,2.2409570802485312,1
228,2.7072738541849937,5.21673490120406,1
229,1.2285491358615621,4.611141372552705,1
230,2.3099974614512515,3.2440698471658918,1
231,2.2462912136837465,2.4534696396011126,1
232,4.902382085594683,6.42262883376722,1
233,1.7496303103738566,2.2519663924265956,1
234,0.9527268104593345,5.208263367238269,1
235,1.7778809299781437,3.9541738327645968,1
236,2.3767306158559913,3.25339382062192,1
237,1.7792529256785679,2.5747382298951456,1
238,2.0375578394653373,2.963178772987068,1
239,2.0032322398192797,1.8993668649280395,1
240,2.3955904465057283,4.247816974135714,1
241,2.5127225173419174,5.450104426057242,1
242,1.4583014399456848,3.268614484188124,1
243,3.2368357939916583,3.8121396258063953,1
244,2.2215247095509203,4.962276782776758,1
245,2.896561299510155,5.558005872333977,1
246,0.6775647225418275,3.897391064568344,1
247,2.5413502997118904,4.309685392270799,1
248,2.7171404673285586,3.903012162290568,1
249,1.0803845577413784,5.216135370130054,1
250,1.5603356645988127,4.3788613784739026,1
251,2.068135137729146,3.4789170023191227,1
252,2.5503011044201527,1.6739756469826723,1
253,2.050476892932208,5.860406571648861,1
254,3.388458470217166,3.7844163749173303,1
255,1.337349165011802,5.250384164752731,1
256,2.6920077088762673,4.238986153330764,1
257,0.9121026514178117,5.433105517718351,1
258,0.9025178832513143,3.3576537905404344,1
259,-0.5295770475773511,3.26423819029494,1
260,2.7018409573167874,3.709432280137913,1
261,2.574503617808281,3.544516899254963,1
262,2.3751099820602706,2.9698610851059515,1
263,-0.18419887221945297,6.246112277933537,1
264,0.7125782353473409,3.704512702718669,1
265,2.8496256558288278,4.629910630638247,1
266,2.0563954498625407,1.8672994843155628,1
267,2.848038841298546,3.655253287375727,1
268,1.9640320168267444,4.792329925314274,1
269,1.291243292820464,4.794865555788737,1
270,2.893310585019148,4.647217550471465,1
271,1.5690714722567614,2.460450472519135,1
272,1.4714370054770238,2.811488860620149,1
273,0.5812452407991344,2.4858151374466892,1
274,2.1982041569755255,5.833338762474833,1
275,0.8130683820142937,4.583710537993884,1
276,1.8792486068980334,3.2222450142010697,1
277,1.2729934198314115,5.272689462115429,1
278,1.4291636372742382,4.063790793355333,1
279,1.898221224499977,4.117465513159998,1
280,2.7404913196795655,2.930739739200403,1
281,2.0276019235071074,4.374345208576926,1
282,1.544351969797513,3.9083064958153284,1
283,2.846322711037627,5.644347621534039,1
284,1.3775257062590263,2.0597060574380768,1
285,1.5640943342725788,2.6103670409085846,1
286,1.4172988248333593,4.96992953587218,1
287,2.1996678372158462,5.052880013704024,1
288,2.3124930980635723,5.0126076981533725,1
289,3.0154685569675417,4.236271237000129,1
290,2.7038735342867506,3.672388212976883,1
291,1.8916200358746575,4.406974757784303,1
292,1.1001025538945008,3.683977801272071,1
293,2.978295527633616,3.0401231075522266,1
294,2.348131948450312,3.6482312178655865,1
295,2.13672682589573,4.497004901238988,1
296,1.773252949309338,4.132071304700731,1
297,3.068723008844373,4.744670215098793,1
298,2.245865891049818,3.821819030860902,1
299,1.5404838782020778,3.7224307199431403,1
300,4.873608796521055,7.018359500095838,2
301,7.234613245191202,6.456605040884488,2
302,7.6657109241431325,5.6677040586293765,2
303,8.004053260452823,4.492153476938624,2
304,6.774284375998975,6.919230445381521,2
305,7.1622853244517515,5.434303295238816,2
306,7.14620908549211,6.54496337383972,2
307,6.756097732392412,6.2526535197224415,2
308,7.383168220328238,4.993377744015128,2
309,6.97646837930243,5.890936971114807,2
310,9.518533278217383,4.85476700705192,2
311,7.7115995177174685,5.60523089952045,2
312,7.833211197486633,4.660946437631271,2
313,6.405258449343997,5.803612027533289,2
314,6.561692760453785,7.35039995868818,2
315,5.654411493503465,4.991836592049316,2
316,6.482163093184266,6.311426965086898,2
317,6.961646599033601,5.951809476516787,2
318,5.924525041423304,4.727151756587907,2
319,5.644119332615014,4.686170771306317,2
320,7.211175752650932,5.55213545288792,2
321,6.98883508217377,6.125059244610328,2
322,5.576231476413893,4.77249238242268,2
323,6.119616728292152,5.893834440656236,2
324,6.948244871322148,7.0292692082624235,2
325,7.204425863480913,6.039001612908166,2
326,6.749648249595802,6.251858972927936,2
327,9.035260139880219,5.007294842118489,2
328,8.271281057950223,6.803056183501881,2
329,9.41951331857343,6.058207572466505,2
330,8.644506407416738,6.307539214603348,2
331,4.87034860257147,3.1180399380508934,2
332,6.531577122843233,5.516613760309404,2
333,6.054232547059285,7.399096867117191,2
334,6.881317390676225,6.25431264091793,2
335,7.722180547343224,5.838503033313915,2
336,6.977164050542513,6.039827327481879,2
337,5.312678391637481,8.12112800967822,2
338,9.558463581345379,6.369123763194338,2
339,7.428905487478074,4.947803759692685,2
340,6.969067725878522,5.2134857131997485,2
341,5.058178660647242,6.799624462708239,2
342,8.395318024611827,5.928913852665565,2
343,7.829195538166644,5.196229242167741,2
344,5.886819470330629,7.1649623373388005,2
345,7.026181130800494,6.441000968065806,2
346,7.992344376811331,4.3085338747142075,2
347,7.428412370990592,4.881748199220867,2
348,9.818960735778205,6.745514658592576,2
349,8.42629949798996,6.591723373561103,2
350,7.981471941823224,8.134918632655658,2
351,5.68501720493259,7.086032840795815,2
352,7.130851653285197,7.206015746702432,2
353,7.34191537029214,5.151675285181762,2
354,5.743779237977643,6.532712409636706,2
355,7.2893369560718355,3.615052544244863,2
356,7.661354790401226,6.563921963103575,2
357,8.262652863340561,7.844282844988485,2
358,7.45364973678901,6.20272148408786,2
359,6.831605094775834,5.955566158568454,2
360,7.117957307146443,5.732849181734923,2
361,6.468388628593425,4.430832040845819,2
362,6.927829958994328,7.36374946583067,2
363,5.820068199900716,4.660076297040569,2
364,8.09978370793867,5.157537060968127,2
365,5.903026006015187,5.889344657488666,2
366,8.784659540883117,6.274871788537061,2
367,6.681784439978204,5.567543130918595,2
368,6.497634824909324,6.1047653550854974,2
369,6.53243917389005,6.574828739393187,2
370,5.22672968206002,5.986273779942908,2
371,6.7898468699413375,5.138482952212586,2
372,4.921800137405755,6.374381301410019,2
373,6.170954480958981,5.725179998613814,2
374,5.352079751758052,6.722242471730823,2
375,6.876621413866573,8.5051530147096,2
376,5.791358408041297,6.814194857550528,2
377,5.983307330113814,5.873733812728488,2
378,8.0337857473905,5.416513666758611,2
379,6.446182739124561,6.340159950470451,2
380,7.581168361161645,5.572094113478773,2
381,6.678173502177091,4.564963527440103,2
382,7.72684271152437,6.229691568290741,2
383,7.476175137219035,6.1779270334600485,2
384,8.718514031280034,5.946277316748522,2
385,5.581745303159881,4.823137963680379,2
386,6.611405986411998,6.489583093211582,2
387,6.135265746208722,7.6989914083650275,2
388,7.152740897281037,7.634786861941038,2
389,8.028329578777448,7.158624550741455,2
390,5.86526130130046,5.366420522621391,2
391,7.821834106547344,5.892848707715161,2
392,6.990438565103036,6.355988700548508,2
393,8.449602574783935,6.33815718075887,2
394,7.531291330527527,6.088870566274368,2
395,8.271834256777275,6.202492161609989,2
396,7.00360550543364,4.236636488596459,2
397,6.946919978817698,4.564269508859973,2
398,8.83749396344308,5.186376074292748,2
399,7.376468691786362,7.317726333778157,2
400,5.480783934937461,5.792900328790076,2
401,7.320378131740621,7.102416189634095,2
402,6.97805540146504,4.961196128082027,2
403,8.51928431750725,5.985928581770315,2
404,5.771660700607737,5.641884271538967,2
405,6.21812657351146,5.446546245542165,2
406,6.488081904685353,6.323859063467064,2
407,7.796070863492259,6.271997184676244,2
408,7.573588367287197,5.6509468946948935,2
409,6.674488629626578,6.496931066030012,2
410,8.573303323614507,7.92226720226207,2
411,6.884974776904529,6.657284573970382,2
412,5.801142205852958,7.430237666601462,2
413,6.021869149696244,4.750635376813735,2
414,7.128417802720955,5.035362489282208,2
415,7.151182458284955,6.841192957272264,2
416,7.897855878383001,7.994839525921531,2
417,6.412372602944158,5.804296747769069,2
418,6.486273117348195,5.6884714467937565,2
419,6.564014377380736,4.891476969187076,2
420,7.843335389420855,6.564274110111063,2
421,6.90462178463787,5.25303026424524,2
422,7.5430833607552845,7.614017096599804,2
423,6.3153383029840295,7.055594348172428,2
424,7.659657050411875,6.1803276388770865,2
425,9.175384692626702,6.654879746371894,2
426,6.854524177138077,6.024868972673687,2
427,4.561607525508061,4.617395619305514,2
428,6.951985834983511,7.028781266445608,2
429,5.208483094732605,5.946752412326543,2
430,6.806498896011822,5.727824273271439,2
431,7.673418847058579,5.837810746424929,2
432,6.783636684381835,3.9552880948875213,2
433,7.84595590646089,7.535771710142936,2
434,6.525104666103924,6.215134478001472,2
435,6.943900522764832,4.690039258013566,2
436,7.6511511376627075,6.151082523628509,2
437,7.416437618925441,6.7300001532368965,2
438,6.005772528374743,4.854099704744344,2
439,6.909417499691137,6.117743123493283,2
440,7.879620643422794,5.88881071346407,2
441,7.258603707297534,6.646862199274221,2
442,5.91423693016068,5.941545679996968,2
443,6.716515444261726,4.590882162314871,2
444,5.748598198600382,5.353806414142466,2
445,7.129748894359092,8.272147414515262,2
446,5.00829120620975,4.889908777026282,2
447,6.741336502738455,5.790150631571842,2
448,7.062012620588752,5.174317377451859,2
449,7.361311807054335,5.23316964400432,2
450,6.833103114857675,7.317268365458404,2
451,7.763202217268622,4.758564291705771,2
452,6.224718362427243,6.6003695267283575,2
453,6.090279544033257,2.9222867678885294,2
454,6.554407043598928,5.380658667263843,2
455,7.986463646221767,5.995030946065997,2
456,6.471171630606875,6.795569386654836,2
457,6.890451756282079,4.8425642897719055,2
458,6.5752180368484945,6.6858474629088676,2
459,7.112136563885487,5.621378005787184,2
460,7.289520921352961,5.714680589846687,2
461,7.749300945704111,5.572073604632145,2
462,7.078080015984625,5.828351305007996,2
463,8.327576783833452,4.554006109094842,2
464,6.967187187482274,5.967231356939854,2
465,7.435384455130097,7.22943011408187,2
466,9.208053829235174,5.651914454039583,2
467,6.251077438973651,4.8903775968124705,2
468,6.041457750146766,6.29491308367051,2
469,6.216597917639994,6.3918505959858125,2
470,7.191752769347211,7.571191267212948,2
471,7.908867438267958,6.569506898181742,2
472,8.802934749047484,6.093848003460792,2
473,7.389706552138826,4.744632415890418,2
474,8.569648971012027,6.579996017370283,2
475,7.272841395300279,5.338993849306076,2
476,8.074459559445925,5.993701549637205,2
477,7.220780934519336,6.607951619660781,2
478,8.682579320731339,7.453553512199621,2
479,5.9555726705700405,6.29398161615067,2
480,5.3161652502007195,6.23711182728677,2
481,7.480206278039398,8.176276801610053,2
482,6.481782201818387,5.345380003049611,2
483,5.6626186901143,6.7549781018020445,2
484,4.167288425649062,5.61226248464472,2
485,8.685154977263648,4.635589240509951,2
486,8.219914959320336,5.602659274378558,2
487,7.127395337946139,7.354000117995915,2
488,7.925967567079426,6.57805011924226,2
489,6.737266834821588,8.018911241630404,2
490,7.418269923126484,4.442076567561765,2
491,8.181813213216026,6.069251325894427,2
492,6.687031936668141,5.198579989733553,2
493,8.259976241314659,7.019327903370361,2
494,7.043569066974601,7.681483633379629,2
495,6.25661627685016,4.264993912914923,2
496,6.908530514755415,6.118235366801126,2
497,6.653451223209867,5.970579920752864,2
498,4.432877551674069,6.3632895620209196,2
499,6.1025430443471205,5.525727739100477,2
500,7.477772330118104,5.308894819979636,2
501,7.0897936975685685,6.032657486615088,2
502,6.578480214078694,4.9830628954479455,2
503,7.652335665530726,5.847442056298223,2
504,6.426337447801509,6.500486799916023,2
505,7.459047258471974,5.88934032711921,2
506,9.578848044827128,6.765282514040575,2
507,8.27822063069282,6.5502576204962,2
508,5.931150625933654,3.5196959658941656,2
509,8.28060569165876,6.298147601584945,2
510,5.500170204230808,4.699201211257573,2
511,7.505716690662674,6.56082837897754,2
512,7.38140839653747,6.740608965800459,2
513,5.505303999006074,5.6518984219451625,2
514,6.844503945172587,6.836456749885373,2
515,7.424839685169889,5.946666276524919,2
516,8.284216441283357,6.237853552668659,2
517,8.296438100285918,7.430570147337422,2
518,7.123572026548507,6.705326427679663,2
519,6.866225687421995,6.288225963897885,2
520,7.5994581613163055,2.2576567898363153,2
521,6.378698228510686,7.015977037201972,2
522,5.488070958231436,7.352963607077354,2
523,5.0828160028393174,8.407287701168046,2
524,5.956941024552268,6.4167614427677835,2
525,5.550354528813507,5.7090716637027565,2
526,6.665526659356334,5.361549803584572,2
527,6.57228742069419,5.494822915643594,2
528,8.088399565917497,5.421191491436873,2
529,8.132558784370861,7.631590998841222,2
530,5.1597221560026325,6.050895751878746,2
531,7.279282320739149,5.083220314819406,2
532,6.074612347352102,5.741285849501468,2
533,8.254565070713308,7.010854203096477,2
534,5.808384152579182,4.008236786673616,2
535,8.366318179318377,5.798681921612169,2
536,8.253149353415164,4.693459989004567,2
537,7.803518775683021,4.741941242747551,2
538,7.953879449200753,5.658045464567405,2
539,7.887763091379702,5.942630986272024,2
540,6.661300153596188,7.232528793106729,2
541,6.491048126871724,5.67853706872911,2
542,8.643066839278067,5.294934309598126,2
543,6.797576310820473,5.70042179097622,2
544,6.120733840278827,5.4979717787250575,2
545,6.077509509882042,5.932815818485853,2
546,6.624664501379562,6.564482169508738,2
547,6.618005895823551,5.895248400672056,2
548,7.793625656807812,6.884319445652242,2
549,5.9708346212842045,5.611883658237016,2
550,5.827511634979212,6.829924734269098,2
551,7.663376657476403,7.127733820129871,2
552,5.963200163620984,6.049664349221539,2
553,6.902988988387713,9.492206753519397,2
554,4.697161661866144,3.9617873256175566,2
555,8.1010602392889,6.371212588570834,2
556,7.815907865205121,5.778617294694951,2
557,7.330811761595306,7.108477419909976,2
558,6.524924223560712,7.533592758703869,2
559,6.773929800887255,5.441189485017818,2
560,7.643274640990337,5.582251660523944,2
561,6.809007530896609,4.847193375977947,2
562,7.747476105994543,4.368154365788904,2
563,6.464054061786192,4.505254155404126,2
564,6.227447332100259,6.10615113470817,2
565,8.396031910712098,5.850531725562023,2
566,5.7860404374464895,6.306413942213737,2
567,4.029757474672232,4.6441086739188915,2
568,7.7634519891642615,5.2686384752120725,2
569,7.938589398666775,6.575432160630477,2
570,6.192511399716356,3.6602306878448903,2
571,6.410377218854715,4.958468500228916,2
572,6.615100965039663,4.615096761433827,2
573,8.277621813702666,7.8113452442956754,2
574,6.014799530210927,5.160686304378873,2
575,7.618011317322475,5.761287137477095,2
576,7.10451527301096,6.642241759561543,2
577,6.396052484527493,4.735190177530058,2
578,7.213210720855758,4.21765583069504,2
579,7.551324385286691,6.462617511460026,2
580,6.980204389426585,4.356315311258828,2
581,6.097187153277867,6.2447577375035435,2
582,6.042358915344743,6.219172636009425,2
583,7.301842020062213,5.978059686840836,2
584,9.587996151462955,5.617762513061643,2
585,6.803715092332722,5.967831913825352,2
586,7.979425867563752,5.0111119901042525,2
587,6.250600591064938,4.2413047705189335,2
588,6.666631118794905,5.696416570375222,2
589,8.40620236134171,7.5094980664415205,2
590,8.66044917642851,4.626443285280333,2
591,6.612682654461629,6.676336849786046,2
592,5.931165053595345,6.130575999080044,2
593,5.495427034001096,5.191565385839034,2
594,8.37747693428748,6.451718656032785,2
595,7.749076411465175,5.759578742669489,2
596,9.65288580615538,6.753267273855444,2
597,5.322653087039188,7.518239447254192,2
598,7.269622314208131,7.419323290423952,2
599,7.870566465769693,6.89021035547967,2
600,6.429354730174326,2.157687628714394,3
601,4.823278517947867,1.9937543158848894,3
602,5.932034961706629,0.5997987391636781,3
603,5.886623150411323,2.997524967435198,3
604,4.5346968822761475,0.8845208372099536,3
605,3.5589678801354907,0.523606625539971,3
606,4.0990122353951906,3.066968420985562,3
607,3.5856291234372826,3.6703684194946042,3
608,4.641415094458329,2.602807195625643,3
609,3.61729007540979,1.3677002581666287,3
610,4.41987044264115,2.845215933629482,3
611,4.649414296862005,2.321730059260431,3
612,4.622257649008623,2.5809278312463864,3
613,3.363902347200179,1.9956819036650304,3
614,4.759033765116014,2.925833273024631,3
615,5.865643787795282,2.8616292572630684,3
616,4.7747150628363055,0.93832550921839,3
617,3.483090506011533,1.8673927046916754,3
618,4.440263988320978,2.573020368223748,3
619,3.6975495791872754,2.0351491651228852,3
620,4.0366686154072475,1.4975400691250718,3
621,6.123036792091639,1.5070813681168092,3
622,5.350260997833504,3.026220434349215,3
623,4.453302783983851,1.2450541375870294,3
624,6.405129924128943,1.834587522621009,3
625,4.201229135193502,0.36504256199545493,3
626,3.384587447095222,2.207217732827984,3
627,5.605224223016524,1.8704261824395727,3
628,4.133312808175439,1.777761014544036,3
629,5.643717235952257,3.3352087952341445,3
630,5.763806923040404,1.9317446530362978,3
631,5.237702501913585,1.43872166269162,3
632,6.132900092613744,3.4121078318791414,3
633,4.85273016289421,2.868375861888528,3
634,3.231801793129349,1.492805174446624,3
635,3.793807926592944,1.8164178553643224,3
636,5.005857862258868,2.3218416741692263,3
637,4.185671840112647,2.02179159287464,3
638,4.77692734529273,1.8381487396507545,3
639,4.893304937401814,2.513379274304472,3
640,5.76690115313139,0.7926552085596472,3
641,5.108729825587351,2.7074177734104605,3
642,2.7588705002413385,2.9328197073026097,3
643,4.103209530727878,0.6416043660777091,3
644,5.559212358171295,1.4068380492017445,3
645,5.93341825848876,3.5197645796440744,3
646,3.8676753892261866,2.4727971547762437,3
647,4.1392843667149295,0.1361840675512196,3
648,3.9603847480569154,0.9545804425922548,3
649,4.149795627031346,1.735885838042916,3
650,5.344533823360526,3.843299814993718,3
651,4.847623559593062,4.225748321897302,3
652,5.844914055184406,2.1530114929785347,3
653,4.428597285308208,0.7582905844518664,3
654,3.6870476139875983,0.787476038479995,3
655,4.222083510809353,2.0575205668351586,3
656,5.288903970410668,2.607597545408936,3
657,6.533448937670441,1.043840869094078,3
658,5.523158514407965,2.8406339323799035,3
659,4.512392280776049,3.8545671195030664,3
660,5.584009661102165,2.0378363276539067,3
661,4.649957941040844,2.866964530871452,3
662,4.781036167201835,0.3518003625730981,3
663,4.297962547051962,0.7495245480800168,3
664,3.861778980619368,1.102137757495636,3
665,6.566960892775771,2.843415990770557,3
666,4.179615089220843,0.9271605085141403,3
667,6.508730608986191,0.5873744414727404,3
668,6.000267577134548,3.0715808247046823,3
669,5.123602815829681,1.7671430993922568,3
670,5.534954190574842,1.2303290113331098,3
671,4.47453835231176,2.316484011450951,3
672,5.51896666882282,1.0056340134624846,3
673,5.667378222975052,2.5670542210078215,3
674,5.644180885332072,1.5363300227009096,3
675,6.822788308438941,2.005832062317469,3
676,4.778198428191747,2.4389612811102963,3
