x,y,class
-0.39693362106113866,-1.9603727552519188,1
1.9618079250591391,-5.666150750444452,1
-2.637310879643573,-4.911948425734421,1
1.0142914975743644,5.87309170438913,1
-3.812899741504331,1.2724308629086427,1
-3.5615197071747735,4.093752404117352,1
-5.650068379030626,-1.0551142192259626,1
-0.19684665007031352,4.202686784169848,1
0.9839679264155737,-5.432431544897739,1
4.056935589365939,3.224001642557796,1
-1.320342977341232,1.5030169748034214,1
-1.5043300185784239,5.644819170645613,1
1.4055288821959828,-5.305553551223934,1
-1.624500649840049,1.2068350846191063,1
-1.9487462064562455,3.1727830569217814,1
4.5342176036377895,2.2234392654479325,1
1.330776437464563,3.4440647042982424,1
-1.7928769714973476,-1.4302734212383699,1
1.0808230476474698,-1.7375096705884183,1
-4.34675977991197,-2.93030336168804,1
1.0211150340173019,-2.3591455331424833,1
4.7801843041582,2.6103161839878233,1
3.288230515305823,4.613577731032384,1
4.553407964683405,-3.8879070949457133,1
3.1283700162383683,-5.111846641560795,1
-1.9260722299286017,-3.7615138789223423,1
-2.3042016338789586,1.08059832940769,1
-1.5766457674807128,-3.3741983783023968,1
1.9144960570425735,-1.2820923953542775,1
-2.357159612559455,-5.348029835000047,1
0.9123910024829253,-2.6223686868706393,1
-2.989748152854196,-1.1188411106541938,1
-1.984036385835263,-5.517231019229434,1
3.424365277370641,-4.578887377353261,1
0.9040743506881019,2.322137702695792,1
3.7777631887494025,-4.52026834949641,1
-2.6518641914652177,-5.301688758842667,1
-4.834654418498177,0.717608752716016,1
-1.9523114991367616,-4.121162851044766,1
-2.75094045462545,-0.5725960431077117,1
1.1031169262210885,1.7287748296598997,1
-1.3695830682120502,-4.073366063864882,1
0.42984181754349754,1.965671250805304,1
-2.9385772667790664,3.0613950114807356,1
1.6859772473481618,-1.0797438108160475,1
4.878192506327375,3.0784752252894103,1
-3.8812370966027867,2.7164002401760046,1
2.927001237034775,5.071222195030577,1
5.435902065472419,-0.1425545606389568,1
-3.7304884809571353,-4.206459206970385,1
2.015433517213672,3.9704343379923346,1
2.6231949392054723,0.5215402535812458,1
-2.0627855616912356,-4.422295837198502,1
-4.378398992575742,-0.8072409339452743,1
1.1350073169435788,-2.9920121062959195,1
1.364238507405319,1.5441595433536968,1
2.554366340287746,-4.588565802839735,1
-0.697049135917664,2.8733888807171835,1
2.1006494521185,0.16727125453648561,1
0.8676902315444895,-2.130928525353076,1
-3.374270203579002,0.3637811381158549,1
0.5581254627406629,-3.0256059712171948,1
-2.265715470475593,-0.014466723335785496,1
1.5599201425852327,-4.244765993617868,1
-0.8936817250987299,-5.65104445248632,1
2.119873751565957,-0.6635335104401374,1
3.1048677307063617,1.292108814880715,1
1.7889866721505614,-1.6789908953994872,1
-1.1713572073349483,-2.9953433255407518,1
0.7386851710307837,1.8602751003466733,1
-4.53996080987937,3.4718877388160965,1
2.764090777638832,0.8066532687648594,1
-2.04647406993533,0.07029483427703731,1
-3.4529674862092032,-1.4966470134942733,1
-3.0487656519896964,-0.3235103705511861,1
-5.636006140204908,-1.6969045438078223,1
0.7835797200988666,2.8832751657412192,1
-2.7990588224639037,-0.2774664281006549,1
1.8188350947952197,0.9291730130901658,1
0.7045425935436723,1.9095636233226572,1
2.6973560052344374,-0.15151710465688617,1
-1.9362350022259147,2.194818839989424,1
-3.3585092913807424,-3.392205664490373,1
-1.5736434492606675,2.754275375966918,1
-3.8699758452337454,-2.252434090944066,1
-0.17054916459863478,-5.122725057841182,1
-0.4677288126325737,-5.584540615272835,1
0.9532388075596225,4.68294005382251,1
-4.698669132613773,-1.0582098744271773,1
0.34079224635296707,-3.057758179340571,1
4.438651789363334,-2.919725265943521,1
5.007397689341247,-0.9453421504840365,1
1.9377395463041585,-0.5009543327424726,1
-2.018562503403778,-1.8187380002201787,1
-1.7690572997190868,-2.06252246106954,1
-0.7614956621209167,1.9544127983282875,1
4.133355199305332,4.244220190124803,1
0.9883577421813409,2.4204669251196473,1
5.287144758068363,0.06161504890111918,1
-1.0707277869691034,5.872483619542483,1
1.773555204055268,-0.935994782563926,1
-3.4556970088029395,2.1071773893463157,1
2.259949152534708,-0.8949122163375021,1
0.6950151827635876,2.182022063349301,1
4.72946877122206,2.5594946006218358,1
4.727396198034669,-2.1960772124790466,1
2.5966940022532734,-1.103700065420757,1
2.382333385525044,-1.2428167918819748,1
-4.098375737215203,0.9544236509181515,1
1.1110229204680346,-2.1805767306647454,1
-2.9505030113999595,-1.7840842055696386,1
2.516187999612719,-2.5589480011652745,1
-2.526054770860647,0.5032326741723863,1
-2.993198440100173,-4.861691156298951,1
-0.9815258253008826,-1.9754744046971415,1
-2.553708986490663,-3.616154836611793,1
2.263295443668401,0.8774614556482729,1
5.904597279019721,0.6971025479300339,1
1.5745292761555185,-2.029319871912504,1
0.5692344061457809,1.9499093256869549,1
-3.844195550822714,2.248789830392598,1
-5.160406527130964,2.049963683840762,1
-1.6112482379210393,-5.779099649399498,1
-0.04889868395258412,-5.056436384324119,1
2.439682082353701,-1.508624770957469,1
2.5688372845006526,-1.6021904621543441,1
-3.852924340638373,-2.0083923037112745,1
1.8315879252798635,-1.0410263266966677,1
1.4785463872612148,-3.5069211295543297,1
-2.588769597153061,-1.603788852742108,1
-2.6212836411140317,-3.676706046713414,1
0.986239261386748,4.780753763892189,1
0.9462829595024368,1.8069615754345483,1
1.3780068009991076,-4.112401037702711,1
2.828802318641412,0.5571000246916464,1
4.0977375063313595,2.3417249618075924,1
2.2219448781375757,1.0751242385265487,1
-2.354868289077423,5.478178375555922,1
4.186221471975514,2.4469404092879055,1
1.3312578646825461,1.5346101122193334,1
4.556353857158434,-3.8537527618877236,1
-1.8752546390439622,4.357337404278666,1
-2.74819437720932,-3.8328263633514568,1
-3.8479689641865655,-0.9852396599573197,1
2.3498158492339423,-2.397264090326413,1
2.1402564865368374,-0.6973319421577684,1
-4.6001105979545525,1.6517518862657936,1
-0.022700266278428995,2.0656418971766612,1
-0.6680876591774476,3.7337382655022227,1
2.6436360650034363,-0.9636874165388157,1
3.3928086365442165,-3.775701186267261,1
1.7124053644127553,-3.9592380016769186,1
2.7539639994249465,1.026044816566127,1
3.962469648897762,0.6827743309818924,1
-3.1314979689885636,-0.4756698623833334,1
2.3848987589074166,0.07373523728341809,1
-0.0017724776393212944,-3.4689182745592784,1
-1.9145841809560211,2.7810107524785446,1
-0.8516714130551524,1.9723531952843767,1
3.937781963143213,3.776450164203872,1
-4.007672630317333,-3.543815997268125,1
-3.4051283415435183,-1.9691444873462183,1
-1.8102305212881482,2.6188053610152333,1
-5.090935890325606,-2.66164723296098,1
-0.4794353989275329,-5.44567642072299,1
-1.9828823619302496,-4.350504060825202,1
1.404684810093625,-4.9783772872412255,1
-0.3788789635337716,-3.1233875754786067,1
-4.64578849189377,-0.3267791211924936,1
3.976258519161604,-1.6417487748819555,1
-0.6021182142021982,-1.907324417916517,1
-0.24109138976226083,-5.425894201738807,1
2.4365130572107514,-2.31749145238641,1
0.8904900384940094,2.0457058000824464,1
5.715851458213862,-1.806070254569908,1
-0.7569998703286761,1.8953152610573234,1
0.7345984224669095,-5.193115104230691,1
-2.7115066300854296,-3.125777629756658,1
-2.0840526620946314,-2.8706045013642187,1
4.884193860031179,-0.09817353450252016,1
1.4185119143318559,-3.53652069156012,1
0.6132774681171788,2.610531958109657,1
-0.9242959982948988,-5.4959945051082535,1
-0.23085498149037179,3.2846751917495043,1
-2.007544483743307,5.332208751555508,1
-5.870885531716668,1.1961920828045016,1
5.373454923386712,-2.5828404984135793,1
0.45619811657975023,-3.162918691809184,1
0.4778021464384531,1.9434248286153144,1
3.5624795922335255,-0.018169991931284872,1
-2.8212822363358185,-5.049099993254344,1
1.9896905873708655,-0.23466200790120353,1
-4.075093631252404,3.169024992833773,1
5.175395417612921,-1.8201199031533852,1
1.3487167124212074,1.622085737101511,1
1.070944516043763,5.613677439180115,1
1.0822770443602612,-1.6890059581066654,1
-1.6762117906582767,-3.7607363641663976,1
-2.767631498673658,1.8206735335813085,1
-5.300942703335485,-2.640111558592212,1
-2.5954148878355237,2.281377141524722,1
-3.6982243412623585,-4.71037271021597,1
-0.35408313417748216,2.102796165428479,1
-3.6977184991467156,-1.4212516575749221,1
3.4951602430129767,3.8068132640188534,1
-5.000158391320705,-3.3155667343306803,1
-1.9979187925075905,-0.3342573803222132,1
3.32529357684088,0.923932286771028,1
-4.7198347225183,2.859589641567903,1
1.469698690216662,1.7510523929822286,1
-0.20462276120655196,2.6644475128197915,1
-3.970003327185857,-0.16315275419054334,1
1.8622235313527018,-0.8427229860170201,1
-2.009379215891542,-0.7829678219303474,1
-5.762190142734217,-0.84964533613721,1
1.8965442916992246,4.891336554294646,1
5.05705964428649,-3.2160014945035234,1
1.073272971399024,3.537701831474654,1
1.4205627599538744,2.5249548998256968,1
-1.1922974506812878,-2.8327215827649934,1
2.2260576192466894,-1.6458818960453585,1
1.4323672067125306,-3.8806381786128705,1
1.639508221469224,1.6273384103882698,1
2.2475992455232663,3.625430099894067,1
0.6067229302626652,-2.9314610966523627,1
-4.16518179219518,-2.0348626791847066,1
-2.1347766997858297,0.8564383462999531,1
-2.160987242640032,-1.1604901780777601,1
1.7303911013542184,-1.0101559370589508,1
3.861234220812919,2.5492145509510715,1
-4.43971175018018,3.7898473389875185,1
-1.2899270614975378,5.266102355933839,1
3.888852357128657,3.3409050083421787,1
-2.2496597751863887,1.056146227849442,1
1.4513220856847777,1.7392861012057341,1
0.32351235634743153,3.4704446508033198,1
2.175664019890018,1.1178727757701283,1
-5.428907454941217,1.387956779580933,1
4.180800533600655,1.2181302682459294,1
-3.382429725232369,3.0722124805197426,1
2.0897993287905163,-2.213392653344214,1
5.965132348138109,0.5403986064943284,1
1.9212580516356235,2.546975720004898,1
-1.4123513550303184,1.5436090951877932,1
-1.278862025707763,-3.338126633172005,1
0.3688630975286116,-2.6287104871283313,1
1.8107719989043074,-1.0885365548790542,1
5.280258885254531,-2.8473409493646438,1
0.018412634325842007,3.4629722713050275,1
-3.978354784779625,4.468004601625725,1
-2.3738311797221288,4.575189079030954,1
-1.385518594686738,-2.4166059743284825,1
-1.319618478847498,1.5483224815462115,1
2.1889232434568,-2.318463309357374,1
2.1933793670542,-4.748781389651505,1
2.8584032681549303,-0.22013146384894205,1
-0.3693407043988259,-3.0016988237473514,1
2.999055241473041,4.716377512864518,1
-1.7138931058845062,1.5345143617673112,1
3.5732253151336346,-0.1949538023661563,1
-0.29394071280500556,-5.9699035435563,1
3.9009050117920316,-0.6171903823237928,1
0.33307159480543974,-2.8053290286937123,1
3.403997932826093,-3.7763138854112124,1
3.2724664646100963,-4.7214092288209315,1
1.507100661876479,2.9896907893622875,1
1.9489021184387247,-4.489142203984756,1
0.4432492578239163,-5.258050864813159,1
0.8481240265122566,-1.8802854895446461,1
-3.431836176772665,3.9588493749343807,1
2.221902139276036,-2.8785756096572417,1
-5.346667597131471,1.9304989772692338,1
-1.31668122184516,3.9063092121745684,1
2.5713324162243825,0.3352544666135636,1
-1.674351018165503,5.747190382485218,1
-0.7674778308195521,-5.339730513745123,1
-3.9161272910505924,-4.533476391339712,1
0.8835408150051218,5.465805847298599,1
-1.1247158772601675,2.3756099630476823,1
1.9871524815735762,-0.6431350636006291,1
3.4789234063593066,4.888378685291876,1
-2.421135808038264,-0.1491223527570883,1
-5.526833565001696,-1.9653079603171792,1
0.8313661984328418,5.3104367891442035,1
2.184812921148764,-0.91622526017005,1
4.578107493511005,-2.9367769348601067,1
1.893113000773397,0.950519166924295,1
4.277774599124467,1.4585011721632246,1
-3.1677485227302165,-0.5649204233497098,1
-0.9617187882265393,-2.0342145369094857,1
2.315943506678169,-1.5834170753208012,1
4.39852133984717,-3.33334817533599,1
2.064467944387396,-2.3036197461901162,1
4.84959594351546,2.1579314794847653,1
-3.1067038500088593,1.8012563345609383,1
-5.875995974816301,1.106428270914818,1
0.020038380125313265,4.96501694920222,1
-3.9248524253640524,1.9943935645278794,1
0.8254733101001985,1.9442091312336172,1
-0.4092350984551078,2.183282744307424,1
-5.241773262343657,-2.63372110715213,1
-4.306448366648031,0.5897397066652027,1
5.603852008904364,1.507175539082477,1
1.9436440677334137,0.706721203196922,1
-2.043173335351516,-0.10248592902514939,1
-1.221127201514191,1.8512157408311205,1
-1.2347643697001023,1.8056331630363638,1
2.641411269058455,0.0956057910773303,1
4.731235054149362,3.662711456481814,1
-1.0702238353094364,-1.717126812830925,1
-2.6627006756033462,-0.058350106895350175,1
1.5548563686439927,1.2579565038288378,1
0.39943833265806034,1.9823071850389284,1
2.274204395867147,-0.3579573819676424,1
-2.198076484175868,-3.9744126390133405,1
3.179500494831751,4.092930564888111,1
-0.5789867050243591,-4.897167484426788,1
-3.2201707519831673,-3.6952659216951935,1
-2.5283846117737405,4.861896954721137,1
-2.074567762713775,0.1253712649691247,1
0.1738850767560888,-1.999207968108723,1
1.6664381243953321,4.995797208455497,1
3.1425247211654215,-4.344278552906303,1
1.7235798238144184,1.3609378202186304,1
-5.637245791322265,0.42746916090971826,1
-2.614341726470952,-3.664366252324186,1
-2.252181006866272,-4.264420239371113,1
5.527343868485101,1.5653831442058408,1
4.781465038235261,0.6461590317723291,1
0.023475711769814223,3.3805303684098598,1
-5.248089678730352,2.906330234150549,1
-2.3777022167384168,0.6124788207791227,1
-4.020432948709536,4.001291669526971,1
2.3052247880313073,-0.06212899485343329,1
3.6090069119229744,-4.123614441626209,1
-2.963309108162332,5.04113715387515,1
2.053311293602934,-0.5657732931079501,1
2.358287357549892,2.6585231946576764,1
-4.5462286109178445,-3.1101565336738157,1
2.626300312087712,1.7210001534283277,1
-5.7524559229527545,0.8008012250239054,1
4.317504770846751,-0.7603364524596129,1
5.842855981507733,-1.2685123304243482,1
-0.3603203678315654,2.3156913251869877,1
1.6714082038663294,2.1182249260635664,1
5.4675036568513296,1.57045518005292,1
-2.0674433931822214,-0.19894137857348365,1
-3.236306417647979,-4.657994506329742,1
-2.604793153749796,-4.894110380411402,1
1.9302029612945637,-0.5451105042487017,1
-2.006684225294162,-0.08632088515455111,1
1.8884216128986828,-0.7725747417775948,1
-1.4460904476934109,-1.4946969734225304,1
2.01297970182781,-4.393754649330721,1
1.9747528947405542,-5.50399192313053,1
-3.8356724822414243,1.897550785270215,1
2.7646859118383458,-4.909892471683775,1
-1.3434077610280253,-4.508144558697819,1
-1.9097233366241828,-0.5942913581335976,1
2.4019835884441907,4.2937985147832425,1
2.674425448652721,-0.1673217502671483,1
0.5424258427820663,-3.11151806091454,1
0.661742204814836,-3.116686052624693,1
2.729337234149696,-0.743355996086008,1
1.7675643091020672,1.0259734235425795,1
-3.2501818682800967,-1.3535389200262755,1
4.06009145783265,-4.32527538039085,1
2.452099242549423,-5.461011483597576,1
1.3836878422241063,3.1965500155373494,1
5.999810195348107,-0.040364413839945934,1
2.3143417020767,4.143196945008321,1
-0.16502643109264378,-5.5920898009055815,1
4.721014056354164,3.6549955993075476,1
3.402592335516789,1.6206506899759572,1
5.28366824550861,-2.7813982018347803,1
-5.569012157134269,1.3464717160901827,1
-4.455386530953644,0.5679976452076391,1
-2.4075610636585596,-1.2919143922617125,1
1.8725843600697611,0.71103828966342,1
-5.743200761405479,0.013283118651898051,1
-0.7508057504524324,1.9023713880454172,1
0.6948461748741491,5.791445181503586,1
4.9416425807031485,3.081909224350082,1
4.229989300585903,-0.01978664020016374,1
0.6916493880598326,-2.129943995907691,1
-3.6730690322929043,1.4408882870188475,1
-4.8996657736200895,1.4732976355995033,1
-3.3941550751928715,-3.9606283411088503,1
2.2439752924499423,1.74777052779756,1
-2.700883176625815,-4.303364651395266,1
1.5668003288698178,-5.554829097317988,1
-0.045161187740413354,2.321114159014362,1
-3.4755806176522754,2.071575644147137,1
3.1338403479953927,4.621068218556124,1
0.9149126155745885,1.8843351060212945,1
2.583212658895924,2.4655470090986076,1
0.6659628043712488,3.416950488102043,1
0.25814033516201307,-5.7483094287001055,1
5.876351519314914,0.09060820158901838,1
-0.5576938895150755,3.9175822583261857,1
0.06161030006953199,4.249547639883385,1
2.863398797004489,5.130463858544314,1
0.6808677854246649,-3.2222533767064085,1
-2.876843173363902,0.9381205351064374,1
1.4153059431536008,1.4852188133468396,1
-2.9922278247888983,-2.9636006429130193,1
2.3261786869337877,-3.5933347971388327,1
1.9294149232791826,3.6455871531576625,1
-1.781321975944334,-1.236553611482285,1
0.3878627804458743,-3.9473697653745856,1
-1.1589284891740013,-1.8998621605148593,1
-3.601592840330185,0.6455236912164884,1
1.9464635627104463,1.9089689000069985,1
-2.968013676881337,0.5782740493155746,1
1.6517839926648317,-1.251538138039747,1
-5.593442617431894,-1.7424849516645666,1
2.4234729625691296,-5.488518385359374,1
0.06967731894207964,2.18075074714514,1
1.3279170371314148,3.4637141188143143,1
4.582335763670919,1.9549271145499847,1
4.1864671196086425,2.979269764145107,1
-1.1442222088877196,4.095845073320576,1
2.2964614719134397,-0.9813356567340652,1
-4.66021024771449,1.732768302433257,1
1.7651271838412945,-5.563174743658733,1
-1.9180229994615965,-0.7411157832389295,1
5.707754510992771,-0.9562639092055304,1
-1.5902205118009254,-1.3908891607659681,1
1.8353448753918324,-0.8587278441391872,1
2.3322153769907867,0.03833858057898786,1
-0.7449737706670831,-1.8806521318576124,1
5.253246668997079,-0.8249410686436461,1
-3.5225060002773874,4.783028363586289,1
-4.321490923303086,-0.3644106101803542,1
3.727147949136287,-3.0146568464677057,1
1.9799607067994809,-5.536832755907893,1
-0.5161317552739942,3.8258687918543157,1
-2.2014167916862,-2.061214783944168,1
-0.01131819900336282,2.5021780317993056,1
3.7413795697174663,-2.9600647140263154,1
4.19716728259602,-3.792410067008124,1
2.6104477497179275,-2.967067348751417,1
-5.098410975784063,7.663265496739077,2
-4.108646843688954,-11.863255769525633,2
1.3270273937992703,-9.744627182952692,2
-1.3444239020760516,-9.224622949135595,2
-0.8594359140876293,-9.215767654017716,2
-8.441698606831363,-3.1269048020994608,2
8.770714056154704,7.623840520081519,2
-11.770224029826961,-5.396638543537824,2
-9.381545254206515,-8.874216714843886,2
9.03924295481261,2.5918882235234784,2
1.4101748341060394,-12.233661971007242,2
8.606872902710712,9.63968735159143,2
11.260307433460174,6.014660187154842,2
-9.624614870806726,5.227904642339792,2
6.737449850912251,5.972320490542558,2
10.976329325179728,0.8453017315062828,2
-0.44588096873410105,-9.7852265607927,2
-11.164531887166385,-1.0443345736647782,2
-9.714562464302283,-0.5901248549847065,2
7.213915346733705,-5.702692308545896,2
8.750294292077253,-2.971584435095954,2
7.148993354738579,-5.5884285581462185,2
5.763266715757483,10.332312259526999,2
7.353549645739271,-5.213537151540299,2
6.905703495497178,-8.358446454270718,2
6.518355896676634,10.96695089103878,2
-10.19488974953076,-6.948242783943439,2
-8.285431563140163,-8.622679361670482,2
10.373989324391985,-6.5718933763315475,2
-12.867519604022348,-1.0557111516612612,2
8.69273512273277,7.42331442315441,2
12.897775201403585,1.472152977801099,2
-5.539275620321698,-11.756822117755227,2
4.471701075057139,7.95739406932117,2
11.663658165730157,-1.2374113941308338,2
9.26351718727862,-1.0108719887001205,2
0.6355262893633769,12.44519013581682,2
7.810272270197752,10.376331479029393,2
7.841856441979524,-10.282116622867445,2
3.4155969977040073,12.274062502047894,2
-10.382679361584787,7.6932734059004115,2
-7.54140959156368,4.991191553540817,2
8.823532559710552,4.550877802600108,2
-9.351159906365748,5.097714145236513,2
2.273143748240941,11.317726335480181,2
7.926923678702458,4.271894168279342,2
11.200854916096795,-2.8352358246261193,2
-10.665392919126617,5.590288941169751,2
10.158061369448312,-0.17553549974789764,2
7.078692949379581,-6.015201773434939,2
-2.630762701001733,-11.918951357742188,2
12.24486926146853,-4.299535415610697,2
-1.8610245202097737,9.300111312752481,2
10.053925641768815,-1.7881574584203885,2
5.521990550527001,11.656049113326233,2
9.44344888522815,2.5986534953080875,2
9.18224161874606,0.2921599940493096,2
9.897917769582874,-0.190386985438427,2
-1.9267916827621598,9.665920518619213,2
12.302499210768273,-4.008914158046957,2
2.8846864535674053,10.809476325204006,2
-2.9133168976730235,-9.979233308070462,2
-6.812153751605223,-7.069204397849091,2
2.1992721742303996,8.759255817659177,2
9.975579793026817,3.670332444880287,2
3.3661021267732267,-8.467692129245714,2
2.519771961040717,12.634109954827549,2
0.540053624927983,12.442583936129212,2
1.7728527593912389,9.191097782633197,2
-3.3170541855397877,-10.333962600275374,2
-1.578809910389232,9.018641886046698,2
-1.4499535478015926,-10.416743093551418,2
7.094474390302505,10.89106080760209,2
4.802533045404764,-11.641661161229733,2
7.208641216599574,6.805558799006458,2
-5.638335162958333,-11.044866027864465,2
-7.416127333940533,-6.035171792106121,2
1.9854314986599466,-11.8856396346636,2
9.188934064511761,2.4662613125144097,2
1.3898439926722495,-11.301664688311316,2
5.707384341131792,-8.855570646526951,2
-10.082620450178663,-7.935615372818908,2
4.912294041806943,11.720717973941976,2
-2.207542131964476,-9.308150926484045,2
2.379159244351778,-9.063065182849876,2
7.735980256388324,-9.415559954026667,2
-6.5026007463474285,-10.572477021985557,2
-12.567364170821797,0.4170704089486424,2
-4.485868334407518,8.361889889478682,2
2.607246447293892,-10.606606486320686,2
-6.319584284297878,-8.325391257467789,2
12.519474241254231,0.5281026223007561,2
-3.9178711445691703,9.546481840982025,2
-10.682333851119525,-5.9257677772100354,2
-11.602770487532739,5.806064545924308,2
7.329188529145526,-5.334067291888063,2
-2.5745413694017403,-10.131770154383004,2
-1.8666304855249356,-11.04193040045761,2
8.90547178271268,-7.760647614150538,2
11.035900939642909,-2.687899028405329,2
11.535491248143382,-5.5365308855870214,2
-12.550841591680891,1.196722499393113,2
-2.3132069555748784,-12.577697378572923,2
-0.7983886307484396,10.818268007685315,2
11.05874480982556,-3.4367118711482414,2
2.8080807998992254,8.566620058847677,2
8.154108634371743,4.216388640949569,2
6.241452570562433,-6.950183184940641,2
9.35185079519541,-1.8274543522262063,2
2.7142100128207667,-10.15915121398934,2
-0.1060241722401032,10.996549036071967,2
-10.683022001735889,-6.309213452079967,2
11.675250896262172,-2.3396214480307505,2
12.712301844135704,-0.8489342384258295,2
-5.071912292856789,-11.037848150896187,2
9.429078988170442,2.5078409630258687,2
8.99299384539158,-0.9403413219753549,2
0.3984088012365634,-9.960829135815155,2
-3.9181306245733962,-10.526680244714077,2
3.56739216606838,-9.923546676057743,2
9.281710265028325,-1.1616303624211581,2
6.218734515724895,8.300273831156069,2
-12.434810008708963,1.094906230347829,2
-12.310225039201482,-2.7603072446607855,2
-4.115812709308585,8.04294878401299,2
7.298704704323946,6.081396319123396,2
8.90141809601896,-4.753677932637598,2
-7.116986646795775,5.637547205737746,2
-8.731914345405038,-2.393437055960705,2
5.787803382664113,11.573506611729687,2
-7.968546683834025,9.963535134375055,2
11.266822165990309,0.2234780456790143,2
11.564149416590961,-1.0258282403692651,2
8.634230458728407,6.228880821829668,2
-0.14678118761530784,-12.657785470262397,2
10.206827350932537,7.6834654834869465,2
-10.907324994799152,-6.180715683719805,2
-11.811720240991159,-1.7827092494971386,2
-9.102597911004251,3.7061444440624127,2
-10.053699482929602,5.808304024935217,2
8.285687530057286,-3.600794639162323,2
-2.743574172325193,9.10212706028955,2
-12.553282168455558,-3.038448819494972,2
-9.199635802659824,0.7668778231902436,2
10.285906777973288,4.721958239973147,2
6.808252021130294,6.6500197133634344,2
6.877895986720457,10.369184902414036,2
12.479133487680985,3.1653792937465806,2
-2.9761505412994103,-10.069429452366752,2
-8.174488387790266,-4.575655728250871,2
3.3546528616252576,-11.057392381936374,2
-6.56094396781869,-7.562531472499196,2
-9.52766019236516,2.785916415651033,2
12.734006645375441,-1.2388554671262801,2
-12.740012565617619,2.52052679848931,2
-2.7018404099258904,12.651867649926738,2
8.725447444925964,-5.145046571154042,2
-4.816208615618485,-9.215258206944092,2
-8.872604650864261,-8.289210126132382,2
-6.549778499161723,-10.97215473762725,2
7.9546351123392185,-8.90739690597471,2
9.52781383485745,-4.460131995730236,2
-6.788068590519282,-7.913413537195317,2
-8.961142226441442,-2.2904269515434277,2
-11.475039414237726,5.331996419032022,2
-1.6323346017099458,-12.51471627363367,2
3.425878516588003,-11.840219352350518,2
3.087612685984497,-10.644850059456365,2
12.084608025424131,-3.6386531541278737,2
-9.365670724178544,-7.519290582192093,2
12.004449526775188,4.605791496373578,2
-11.165489407005113,-2.2091000904605163,2
8.744847937964511,-2.5398838067975404,2
-1.0906396907328262,9.31100114747017,2
7.116015172405684,-9.607567888132396,2
-1.7596538136557647,12.682501764487426,2
-11.92040170152721,-4.147707802623036,2
-9.825711538834836,-1.050137908839006,2
12.59608842289091,-0.8767638844522512,2
-1.6920609241308116,9.840402548876938,2
7.427491870856032,-6.13583742321379,2
-4.073465873441559,8.026782016420807,2
-7.733019719087347,5.157034396819348,2
0.8172660480753974,-12.146571822410007,2
-11.333195245060518,5.303534841717242,2
0.34237396042670176,-12.149424419363132,2
-3.457684945114128,8.37228938885916,2
1.5625289456384321,-8.878482907217226,2
9.183001588225576,1.4003382009156697,2
-6.101198569623483,-7.697885642613732,2
9.990350129533196,-7.277839365732643,2
12.884229057953426,-0.4470640195584324,2
2.0659988975162404,9.439007822828943,2
-2.0385223963719366,-12.785005249811658,2
-4.647337654952501,10.555766230642437,2
-12.31271295732922,3.8025712569541255,2
0.5821225426313583,-12.504446580717325,2
9.14134036271475,3.203040041924479,2
8.033356962880122,-8.141784865892102,2
-4.691975107856615,-8.028592014146263,2
